customer_id,stock_code,quantity,price,country,customer_age,gender,customer_segment,marketing_channel,category,subcategory,discount_applied,payment_method,delivery_time_days,churn_flag
2475,Other,12,1.25,Bahrain,64,Female,Regular,Organic,Home Decor,Decor,no,PayPal,2,churned
2476,Other,6,2.1,Bahrain,30,Male,Regular,Referral,Toys,Kids,no,Cash,2,active
2477,Other,6,2.1,Bahrain,34,Male,Regular,Organic,Home Decor,Lights,no,PayPal,2,churned
2478,Other,6,2.95,Bahrain,33,Male,New,Organic,Stationery,Pens,no,Credit Card,3,active
2479,Other,12,1.49,Bahrain,52,Female,Regular,Referral,Clothing,Kids,no,PayPal,9,churned
2480,22645,12,1.45,Bahrain,69,Female,Regular,Organic,Electronics,Accessories,yes,Bank Transfer,3,active
2481,22646,12,1.45,Bahrain,31,Male,Regular,Ads,Stationery,Books,no,PayPal,7,active
2482,Other,6,1.65,Bahrain,23,Female,Regular,Ads,Electronics,Accessories,no,Bank Transfer,5,churned
2483,22729,4,3.75,United Kingdom,72,Male,New,Ads,Toys,Kids,yes,Cash,4,churned
2484,22726,4,3.75,United Kingdom,54,Female,VIP,Organic,Home Decor,Decor,no,PayPal,8,churned
2485,22698,6,2.95,United Kingdom,57,Female,Regular,Referral,Electronics,Gadgets,no,Bank Transfer,1,churned
2486,22697,6,2.95,United Kingdom,34,Male,Regular,Referral,Kitchen,Appliances,no,Bank Transfer,1,active
2487,22776,2,7.5,United Kingdom,45,Female,VIP,Ads,Stationery,Books,no,Bank Transfer,5,churned
2488,22938,12,1.95,United Kingdom,43,Male,VIP,Email,Toys,Kids,no,Bank Transfer,4,active
2489,22784,12,4.25,United Kingdom,67,Male,Regular,Ads,Electronics,Accessories,no,PayPal,7,active
2490,22752,2,7.5,United Kingdom,46,Male,VIP,Organic,Home Decor,Frames,no,Bank Transfer,4,active
2491,22727,27,3.75,United Kingdom,76,Male,VIP,Ads,Toys,Puzzles,yes,PayPal,8,active
2492,22726,27,3.75,United Kingdom,79,Male,New,Email,Clothing,Kids,no,PayPal,3,churned
2493,22692,10,6.75,United Kingdom,32,Female,Regular,Ads,Home Decor,Lights,no,PayPal,8,churned
2494,22665,12,2.95,United Kingdom,23,Male,VIP,Email,Kitchen,Appliances,no,Credit Card,2,active
2495,22585,27,1.25,United Kingdom,45,Male,VIP,Referral,Stationery,Pens,no,Cash,1,active
2496,22086,27,2.55,United Kingdom,29,Male,Regular,Email,Clothing,Men,no,Cash,7,churned
2497,21733,27,2.55,United Kingdom,37,Female,New,Organic,Kitchen,Utensils,no,Credit Card,9,churned
2498,Other,27,2.1,United Kingdom,36,Male,VIP,Organic,Electronics,Cables,no,Bank Transfer,6,churned
2499,20685,10,6.75,United Kingdom,74,Male,New,Referral,Kitchen,Utensils,no,PayPal,8,churned
2500,79321,24,4.25,United Kingdom,78,Male,Regular,Organic,Home Decor,Lights,no,Credit Card,9,churned
2501,48111,10,6.75,United Kingdom,74,Female,VIP,Organic,Clothing,Women,no,Cash,2,active
2502,22847,4,7.5,United Kingdom,73,Female,VIP,Email,Toys,Outdoor,no,Bank Transfer,3,churned
2503,22846,4,7.5,United Kingdom,72,Male,Regular,Ads,Stationery,Books,no,PayPal,7,active
2504,22838,8,7.5,United Kingdom,48,Female,Regular,Organic,Clothing,Men,no,Credit Card,5,churned
2505,22837,27,4.25,United Kingdom,56,Male,New,Referral,Stationery,Art,no,PayPal,6,active
2506,22804,27,2.55,United Kingdom,54,Male,New,Email,Clothing,Kids,no,Credit Card,1,active
2507,22795,16,5.95,United Kingdom,63,Female,New,Email,Toys,Kids,no,Bank Transfer,4,active
2508,22755,27,0.85,United Kingdom,31,Male,Regular,Email,Toys,Outdoor,yes,PayPal,4,active
2509,22754,27,0.85,United Kingdom,25,Male,New,Ads,Electronics,Accessories,yes,Bank Transfer,3,active
2510,22753,27,0.85,United Kingdom,19,Female,New,Organic,Toys,Puzzles,no,PayPal,4,churned
2511,22752,27,7.5,United Kingdom,24,Male,VIP,Referral,Home Decor,Lights,no,PayPal,5,active
2512,22728,27,3.75,United Kingdom,55,Female,Regular,Referral,Stationery,Pens,no,Cash,2,churned
2513,22855,12,1.25,United Kingdom,70,Female,New,Ads,Kitchen,Storage,yes,Credit Card,5,churned
2514,22749,8,3.75,United Kingdom,75,Male,New,Referral,Stationery,Books,no,Cash,8,churned
2515,22750,8,3.75,United Kingdom,48,Male,VIP,Email,Kitchen,Storage,no,PayPal,9,active
2516,20969,8,3.75,United Kingdom,72,Male,New,Referral,Stationery,Pens,no,Bank Transfer,4,churned
2517,Other,6,2.95,United Kingdom,79,Male,VIP,Email,Stationery,Pens,no,PayPal,5,churned
2518,Other,6,2.95,United Kingdom,20,Male,VIP,Ads,Clothing,Kids,no,Bank Transfer,5,active
2519,22566,24,0.85,United Kingdom,65,Female,New,Organic,Stationery,Pens,no,Cash,2,churned
2520,Other,12,0.85,United Kingdom,60,Female,VIP,Referral,Electronics,Cables,no,Cash,2,churned
2521,Other,4,7.5,United Kingdom,40,Male,Regular,Referral,Clothing,Men,yes,Credit Card,4,churned
2522,84029E,12,3.75,United Kingdom,22,Female,New,Ads,Kitchen,Appliances,no,Bank Transfer,8,churned
2523,22595,24,0.85,United Kingdom,71,Male,VIP,Referral,Toys,Outdoor,no,Cash,1,active
2524,22844,2,7.5,United Kingdom,18,Female,Regular,Referral,Stationery,Art,no,Cash,6,active
2525,21703,24,0.42,United Kingdom,35,Male,VIP,Ads,Clothing,Women,no,Credit Card,1,active
2526,Other,24,1.25,United Kingdom,45,Male,Regular,Email,Home Decor,Lights,no,PayPal,2,active
2527,Other,25,0.42,United Kingdom,79,Male,VIP,Referral,Electronics,Cables,no,Credit Card,5,churned
2528,22585,2,1.25,United Kingdom,35,Female,New,Email,Stationery,Books,no,Credit Card,2,active
2529,21611,1,2.95,United Kingdom,77,Male,New,Ads,Clothing,Men,no,Cash,5,churned
2530,Other,12,0.85,United Kingdom,29,Female,Regular,Referral,Stationery,Books,no,Credit Card,9,churned
2531,22470,1,2.95,United Kingdom,68,Female,New,Referral,Clothing,Men,no,Cash,3,active
2532,21623,1,7.5,United Kingdom,57,Female,VIP,Referral,Kitchen,Utensils,no,PayPal,9,active
2533,Other,1,7.5,United Kingdom,45,Female,New,Ads,Toys,Outdoor,no,Credit Card,2,active
2534,21864,2,2.1,United Kingdom,72,Male,Regular,Email,Toys,Outdoor,yes,PayPal,5,churned
2535,Other,2,1.25,United Kingdom,68,Female,Regular,Referral,Clothing,Women,no,Cash,5,churned
2536,Other,2,1.25,United Kingdom,40,Male,New,Organic,Stationery,Books,no,PayPal,7,churned
2537,Other,1,1.25,United Kingdom,31,Female,New,Ads,Kitchen,Appliances,no,Bank Transfer,4,churned
2538,21991,2,2.95,United Kingdom,37,Male,VIP,Referral,Toys,Puzzles,no,Bank Transfer,9,active
2539,Other,1,1.25,United Kingdom,34,Male,VIP,Organic,Electronics,Cables,yes,Credit Card,4,active
2540,Other,1,1.25,United Kingdom,60,Female,Regular,Referral,Home Decor,Decor,no,Cash,6,churned
2541,Other,1,2.55,United Kingdom,76,Female,Regular,Email,Home Decor,Decor,no,Credit Card,6,churned
2542,22489,1,0.42,United Kingdom,27,Male,Regular,Email,Clothing,Men,yes,Bank Transfer,5,active
2543,21790,1,0.85,United Kingdom,62,Male,VIP,Organic,Home Decor,Lights,no,Bank Transfer,3,churned
2544,22549,1,1.45,United Kingdom,49,Male,Regular,Ads,Kitchen,Utensils,yes,Bank Transfer,5,churned
2545,22548,1,1.25,United Kingdom,50,Male,New,Organic,Home Decor,Frames,no,Credit Card,6,active
2546,21754,1,5.95,United Kingdom,77,Female,New,Ads,Kitchen,Storage,no,Cash,5,churned
2547,22294,24,1.25,United Kingdom,33,Male,Regular,Referral,Kitchen,Storage,no,Cash,3,churned
2548,21742,1,5.95,United Kingdom,35,Female,VIP,Organic,Stationery,Pens,no,Credit Card,1,active
2549,Other,2,5.95,United Kingdom,19,Female,VIP,Organic,Electronics,Gadgets,no,Cash,8,active
2550,21034,1,0.95,United Kingdom,39,Male,New,Organic,Home Decor,Decor,no,Cash,1,churned
2551,22585,2,1.25,United Kingdom,57,Female,New,Referral,Kitchen,Utensils,no,Bank Transfer,8,active
2552,Other,2,6.75,United Kingdom,65,Male,Regular,Email,Home Decor,Lights,no,Cash,5,churned
2553,22952,1,0.55,United Kingdom,73,Female,Regular,Referral,Clothing,Kids,no,Credit Card,4,churned
2554,21742,1,5.95,United Kingdom,57,Male,VIP,Organic,Electronics,Gadgets,no,Cash,2,active
2555,Other,1,6.75,United Kingdom,49,Male,New,Referral,Clothing,Kids,no,Credit Card,8,churned
2556,Other,1,7.5,United Kingdom,68,Male,Regular,Referral,Home Decor,Frames,no,Bank Transfer,6,active
2557,22959,25,0.42,United Kingdom,40,Male,VIP,Ads,Toys,Puzzles,no,Bank Transfer,8,active
2558,22113,1,3.75,United Kingdom,33,Male,VIP,Ads,Stationery,Books,no,Credit Card,9,churned
2559,21864,1,2.1,United Kingdom,78,Male,New,Organic,Stationery,Art,no,Credit Card,6,churned
2560,35400,1,7.5,United Kingdom,18,Female,Regular,Ads,Electronics,Gadgets,no,Bank Transfer,6,churned
2561,Other,1,3.75,United Kingdom,62,Male,Regular,Referral,Stationery,Books,no,Credit Card,8,active
2562,22771,12,1.25,United Kingdom,49,Female,New,Organic,Clothing,Women,no,Cash,3,active
2563,21533,1,4.95,United Kingdom,60,Female,VIP,Ads,Kitchen,Storage,no,Credit Card,1,churned
2564,84949,6,1.65,United Kingdom,39,Female,VIP,Email,Clothing,Men,no,Bank Transfer,2,churned
2565,72800E,2,2.55,United Kingdom,38,Male,VIP,Ads,Stationery,Books,no,PayPal,8,active
2566,Other,4,2.95,United Kingdom,74,Male,New,Email,Clothing,Men,no,Credit Card,4,churned
2567,21098,1,1.25,United Kingdom,63,Male,VIP,Referral,Clothing,Men,yes,Cash,1,churned
2568,22737,5,1.65,United Kingdom,49,Male,VIP,Ads,Stationery,Books,yes,Credit Card,3,active
2569,85047,1,6.35,United Kingdom,58,Male,New,Referral,Toys,Puzzles,no,Cash,3,active
2570,21993,3,2.95,United Kingdom,72,Female,New,Email,Kitchen,Storage,no,Credit Card,5,active
2571,21991,1,2.95,United Kingdom,67,Female,Regular,Referral,Stationery,Art,no,PayPal,2,churned
2572,Other,1,1.25,United Kingdom,50,Female,Regular,Ads,Electronics,Gadgets,no,PayPal,2,active
2573,21864,2,2.1,United Kingdom,29,Female,VIP,Ads,Electronics,Accessories,no,Credit Card,2,active
2574,Other,25,0.42,United Kingdom,48,Female,New,Email,Stationery,Art,no,Bank Transfer,4,active
2575,21533,1,4.95,United Kingdom,40,Female,VIP,Email,Kitchen,Storage,no,PayPal,9,churned
2576,21172,1,1.45,United Kingdom,36,Male,Regular,Ads,Kitchen,Storage,no,Cash,3,active
2577,22704,25,0.42,United Kingdom,51,Female,Regular,Referral,Toys,Puzzles,no,Bank Transfer,6,churned
2578,22835,3,4.65,United Kingdom,49,Male,VIP,Organic,Clothing,Women,no,PayPal,9,churned
2579,22113,4,3.75,United Kingdom,69,Male,VIP,Email,Clothing,Men,no,PayPal,6,active
2580,22835,4,4.65,United Kingdom,41,Female,New,Referral,Electronics,Accessories,no,Cash,4,churned
2581,Other,2,7.5,United Kingdom,41,Male,Regular,Email,Electronics,Cables,no,Cash,3,active
2582,Other,2,5.95,United Kingdom,47,Female,New,Organic,Kitchen,Appliances,yes,Bank Transfer,1,churned
2583,22801,4,3.75,United Kingdom,66,Female,New,Referral,Home Decor,Lights,no,PayPal,5,churned
2584,Other,3,4.95,United Kingdom,18,Female,New,Email,Stationery,Art,no,Bank Transfer,2,active
2585,22423,1,7.5,United Kingdom,26,Female,New,Organic,Clothing,Men,no,PayPal,5,churned
2586,84945,12,0.85,United Kingdom,53,Male,Regular,Ads,Electronics,Gadgets,no,PayPal,1,active
2587,Other,12,1.25,United Kingdom,76,Male,VIP,Ads,Toys,Outdoor,no,Bank Transfer,5,active
2588,84949,6,1.65,United Kingdom,38,Female,VIP,Ads,Kitchen,Utensils,no,Bank Transfer,2,churned
2589,84946,12,1.25,United Kingdom,54,Female,Regular,Ads,Stationery,Art,yes,Credit Card,1,churned
2590,Other,2,7.5,United Kingdom,25,Female,VIP,Referral,Home Decor,Decor,no,Bank Transfer,8,churned
2591,48188,2,7.5,United Kingdom,23,Female,VIP,Email,Stationery,Pens,no,Bank Transfer,1,churned
2592,48138,2,7.5,United Kingdom,38,Female,Regular,Email,Kitchen,Storage,yes,PayPal,8,churned
2593,Other,1,7.5,United Kingdom,63,Female,VIP,Referral,Home Decor,Decor,no,Cash,9,churned
2594,21777,2,7.5,United Kingdom,56,Male,Regular,Referral,Toys,Kids,no,Bank Transfer,3,active
2595,22855,12,1.25,United Kingdom,19,Male,Regular,Referral,Kitchen,Storage,no,Cash,1,churned
2596,84971S,24,0.85,United Kingdom,71,Female,New,Referral,Toys,Outdoor,no,Bank Transfer,5,churned
2597,Other,8,1.69,United Kingdom,75,Male,Regular,Organic,Toys,Outdoor,no,Cash,9,active
2598,84879,8,1.69,United Kingdom,41,Female,Regular,Email,Toys,Outdoor,no,Cash,5,active
2599,84836,12,1.25,United Kingdom,29,Female,VIP,Organic,Clothing,Kids,no,PayPal,6,active
2600,21755,8,5.95,United Kingdom,41,Male,Regular,Ads,Toys,Puzzles,yes,PayPal,5,active
2601,22121,4,5.95,United Kingdom,72,Male,New,Ads,Kitchen,Utensils,no,Cash,2,active
2602,22118,2,4.95,United Kingdom,50,Female,Regular,Email,Kitchen,Utensils,no,Bank Transfer,7,churned
2603,85152,2,2.1,United Kingdom,54,Female,New,Referral,Stationery,Pens,no,Bank Transfer,2,active
2604,82600,2,2.1,United Kingdom,45,Female,VIP,Organic,Home Decor,Decor,no,Bank Transfer,6,churned
2605,21181,1,2.1,United Kingdom,54,Male,Regular,Referral,Stationery,Pens,no,Credit Card,7,active
2606,Other,1,2.1,United Kingdom,57,Male,Regular,Organic,Electronics,Gadgets,no,Bank Transfer,9,churned
2607,85150,3,2.55,United Kingdom,34,Male,Regular,Email,Kitchen,Utensils,no,PayPal,1,active
2608,22748,1,2.1,United Kingdom,64,Female,New,Email,Kitchen,Utensils,yes,Bank Transfer,9,active
2609,22746,1,2.1,United Kingdom,20,Female,Regular,Organic,Clothing,Women,no,Bank Transfer,9,churned
2610,Other,1,2.55,United Kingdom,28,Male,Regular,Referral,Electronics,Accessories,no,Cash,8,churned
2611,Other,2,2.95,United Kingdom,43,Male,Regular,Email,Toys,Outdoor,no,Cash,9,churned
2612,Other,1,2.95,United Kingdom,71,Female,VIP,Referral,Home Decor,Decor,yes,Cash,6,active
2613,21034,1,0.95,United Kingdom,68,Male,New,Ads,Electronics,Gadgets,yes,Cash,4,churned
2614,85066,1,7.5,United Kingdom,35,Female,VIP,Email,Stationery,Pens,no,Cash,3,churned
2615,21523,2,7.5,United Kingdom,66,Male,New,Referral,Home Decor,Frames,no,Credit Card,4,active
2616,22366,2,7.5,United Kingdom,43,Female,Regular,Organic,Stationery,Art,no,Credit Card,3,active
2617,48138,2,7.5,United Kingdom,71,Male,Regular,Ads,Toys,Kids,no,Credit Card,2,active
2618,21524,2,7.5,United Kingdom,69,Female,VIP,Email,Electronics,Cables,no,Credit Card,1,active
2619,35970,12,1.69,United Kingdom,77,Male,Regular,Organic,Electronics,Accessories,no,Cash,6,churned
2620,Other,6,2.95,United Kingdom,42,Male,New,Ads,Electronics,Accessories,no,PayPal,7,active
2621,85152,12,2.1,United Kingdom,67,Female,Regular,Email,Electronics,Accessories,no,Cash,2,active
2622,21175,12,2.1,United Kingdom,55,Female,Regular,Organic,Stationery,Pens,no,Cash,4,active
2623,21164,6,2.95,United Kingdom,28,Male,VIP,Email,Electronics,Gadgets,no,PayPal,7,active
2624,21174,12,1.95,United Kingdom,26,Male,Regular,Organic,Electronics,Cables,no,Bank Transfer,3,churned
2625,21166,12,1.95,United Kingdom,21,Female,New,Referral,Electronics,Accessories,no,PayPal,8,churned
2626,22598,24,0.85,United Kingdom,63,Female,Regular,Email,Home Decor,Frames,no,Bank Transfer,8,churned
2627,22597,24,0.85,United Kingdom,56,Female,Regular,Ads,Electronics,Gadgets,no,PayPal,3,churned
2628,22599,24,0.85,United Kingdom,76,Male,Regular,Ads,Electronics,Cables,no,Credit Card,5,churned
2629,Other,24,0.85,United Kingdom,64,Female,Regular,Organic,Kitchen,Appliances,no,Cash,1,churned
2630,35961,24,0.85,United Kingdom,69,Male,Regular,Ads,Stationery,Pens,no,Cash,9,churned
2631,20846,24,1.25,United Kingdom,50,Female,Regular,Referral,Stationery,Art,no,Bank Transfer,2,active
2632,Other,24,0.85,United Kingdom,69,Female,Regular,Referral,Clothing,Kids,no,Cash,1,churned
2633,84970L,24,0.95,United Kingdom,22,Male,Regular,Email,Stationery,Pens,no,Bank Transfer,9,churned
2634,84832,24,0.85,United Kingdom,62,Female,Regular,Organic,Clothing,Women,no,Bank Transfer,2,churned
2635,84836,24,1.25,United Kingdom,56,Male,Regular,Organic,Kitchen,Appliances,no,Credit Card,9,active
2636,22296,24,1.65,United Kingdom,71,Male,Regular,Organic,Home Decor,Decor,no,PayPal,6,churned
2637,22297,24,1.25,United Kingdom,54,Male,Regular,Ads,Kitchen,Utensils,yes,PayPal,8,active
2638,Other,4,3.39,Germany,31,Male,Regular,Email,Clothing,Kids,no,Bank Transfer,7,churned
2639,Other,1,7.5,United Kingdom,77,Female,New,Ads,Electronics,Cables,yes,Bank Transfer,3,active
2640,Other,1,1.95,United Kingdom,29,Female,Regular,Email,Stationery,Books,no,Bank Transfer,3,churned
2641,Other,1,7.5,United Kingdom,78,Male,New,Referral,Stationery,Pens,no,PayPal,6,active
2642,Other,1,4.25,United Kingdom,51,Male,VIP,Referral,Home Decor,Frames,no,Cash,6,churned
2643,21524,1,7.5,United Kingdom,70,Male,New,Ads,Kitchen,Storage,yes,Cash,4,churned
2644,Other,1,2.95,United Kingdom,19,Female,VIP,Email,Stationery,Books,no,Credit Card,6,churned
2645,Other,2,2.95,United Kingdom,38,Male,New,Organic,Electronics,Accessories,no,Cash,1,churned
2646,22090,6,2.95,United Kingdom,48,Female,Regular,Email,Clothing,Men,yes,Cash,3,churned
2647,22423,6,7.5,United Kingdom,45,Male,Regular,Referral,Home Decor,Decor,no,Bank Transfer,7,churned
2648,22698,4,2.95,United Kingdom,31,Female,New,Ads,Toys,Kids,no,Cash,2,churned
2649,20725,27,1.65,United Kingdom,59,Female,Regular,Referral,Toys,Puzzles,no,PayPal,1,active
2650,22384,27,1.65,United Kingdom,62,Male,New,Organic,Electronics,Cables,no,Credit Card,1,active
2651,21212,27,0.55,United Kingdom,37,Female,Regular,Ads,Clothing,Women,no,PayPal,8,churned
2652,82484,6,6.45,United Kingdom,61,Female,Regular,Email,Clothing,Women,no,Credit Card,9,churned
2653,21121,27,1.25,United Kingdom,61,Male,New,Email,Clothing,Men,yes,Credit Card,5,active
2654,21122,27,1.25,United Kingdom,71,Female,New,Ads,Kitchen,Utensils,no,PayPal,6,active
2655,Other,27,1.25,United Kingdom,44,Female,New,Email,Kitchen,Utensils,no,Credit Card,5,churned
2656,22630,12,1.95,Ireland,19,Female,New,Ads,Kitchen,Storage,no,Credit Card,9,active
2657,Other,12,1.95,Ireland,50,Male,New,Email,Kitchen,Appliances,no,PayPal,9,active
2658,22622,2,7.5,Ireland,53,Male,VIP,Organic,Clothing,Kids,no,PayPal,2,active
2659,22623,3,4.95,Ireland,65,Male,New,Ads,Toys,Kids,no,Cash,4,active
2660,Other,12,0.85,Ireland,64,Female,VIP,Email,Toys,Kids,no,Cash,4,churned
2661,Other,12,1.95,Ireland,19,Female,VIP,Referral,Kitchen,Utensils,no,Bank Transfer,3,active
2662,Other,12,1.65,Ireland,35,Male,New,Ads,Electronics,Cables,no,PayPal,7,churned
2663,22243,12,1.65,Ireland,75,Female,New,Organic,Kitchen,Appliances,no,Cash,9,churned
2664,21677,12,0.85,Ireland,75,Female,New,Referral,Toys,Puzzles,no,PayPal,5,churned
2665,Other,12,0.85,Ireland,22,Male,New,Ads,Electronics,Gadgets,no,PayPal,5,churned
2666,22746,6,2.1,Ireland,20,Male,Regular,Referral,Toys,Kids,yes,Bank Transfer,2,active
2667,22745,6,2.1,Ireland,58,Male,Regular,Ads,Clothing,Kids,no,Cash,8,churned
2668,22747,6,2.1,Ireland,63,Male,New,Organic,Electronics,Gadgets,no,Cash,3,active
2669,22748,6,2.1,Ireland,66,Female,New,Organic,Home Decor,Frames,no,Credit Card,2,active
2670,20681,6,3.25,Ireland,20,Female,Regular,Organic,Stationery,Pens,no,Bank Transfer,6,churned
2671,20682,6,3.25,Ireland,22,Male,Regular,Organic,Toys,Outdoor,no,Bank Transfer,2,churned
2672,Other,2,6.75,Ireland,69,Female,VIP,Email,Electronics,Gadgets,no,Cash,1,active
2673,22807,6,2.95,Ireland,21,Male,VIP,Email,Kitchen,Utensils,no,Cash,6,churned
2674,21823,12,1.45,Ireland,70,Male,Regular,Email,Kitchen,Utensils,no,Cash,4,active
2675,21804,6,3.75,Ireland,24,Male,Regular,Organic,Kitchen,Storage,no,Credit Card,9,churned
2676,22601,12,0.85,Ireland,53,Male,New,Ads,Kitchen,Appliances,no,Bank Transfer,3,churned
2677,22600,12,0.85,Ireland,20,Female,New,Referral,Kitchen,Storage,no,Bank Transfer,6,churned
2678,22602,12,0.85,Ireland,33,Female,Regular,Ads,Electronics,Gadgets,no,Bank Transfer,8,churned
2679,22603,12,0.85,Ireland,30,Female,Regular,Email,Home Decor,Decor,no,Bank Transfer,8,churned
2680,21169,12,1.69,Ireland,79,Female,Regular,Organic,Kitchen,Storage,no,Cash,3,churned
2681,Other,12,2.1,Ireland,18,Female,New,Email,Home Decor,Decor,no,PayPal,4,churned
2682,21166,12,1.95,Ireland,56,Female,Regular,Referral,Toys,Kids,no,Cash,4,churned
2683,21175,12,2.1,Ireland,61,Male,Regular,Ads,Toys,Puzzles,no,Credit Card,6,active
2684,22809,12,2.95,Ireland,43,Female,VIP,Organic,Toys,Kids,no,Bank Transfer,5,active
2685,21587,12,2.55,Ireland,30,Male,New,Organic,Kitchen,Appliances,no,Cash,4,churned
2686,21098,12,1.25,Ireland,33,Female,New,Organic,Kitchen,Appliances,no,PayPal,9,active
2687,22065,12,1.45,Ireland,23,Female,VIP,Ads,Electronics,Accessories,no,Cash,2,active
2688,22086,12,2.95,Ireland,53,Male,Regular,Ads,Home Decor,Frames,no,PayPal,2,active
2689,22618,6,7.5,Ireland,59,Male,Regular,Organic,Electronics,Accessories,no,Cash,2,active
2690,Other,6,2.55,Ireland,51,Female,New,Ads,Kitchen,Appliances,no,Cash,2,churned
2691,21556,6,2.55,Ireland,36,Female,New,Email,Electronics,Cables,no,PayPal,1,active
2692,22139,6,4.95,Ireland,25,Female,Regular,Referral,Clothing,Kids,no,Bank Transfer,6,churned
2693,47591D,8,1.95,Ireland,63,Female,Regular,Ads,Clothing,Women,no,PayPal,6,churned
2694,Other,24,0.65,Ireland,58,Female,New,Ads,Toys,Kids,no,PayPal,1,churned
2695,Other,12,1.25,Ireland,50,Female,VIP,Email,Electronics,Cables,no,Bank Transfer,9,active
2696,Other,12,1.25,Ireland,76,Female,VIP,Ads,Electronics,Cables,no,Cash,8,churned
2697,22847,4,7.5,Ireland,72,Male,Regular,Ads,Kitchen,Utensils,no,Cash,5,active
2698,22846,4,7.5,Ireland,33,Female,New,Referral,Home Decor,Frames,no,PayPal,3,churned
2699,Other,5,2.1,Ireland,64,Male,New,Email,Toys,Puzzles,no,Cash,3,active
2700,22378,5,2.1,Ireland,19,Female,VIP,Ads,Home Decor,Frames,no,Bank Transfer,1,churned
2701,22840,6,7.5,Ireland,36,Male,Regular,Organic,Kitchen,Appliances,no,Credit Card,8,churned
2702,22667,6,2.95,Ireland,79,Female,New,Email,Toys,Puzzles,no,Credit Card,1,active
2703,Other,12,1.25,Ireland,70,Male,VIP,Organic,Clothing,Women,no,Bank Transfer,5,active
2704,21531,6,2.55,Ireland,28,Female,New,Ads,Home Decor,Lights,yes,Credit Card,1,churned
2705,21535,6,2.55,Ireland,26,Male,VIP,Email,Toys,Outdoor,no,PayPal,8,active
2706,21533,6,4.95,Ireland,28,Female,Regular,Email,Toys,Outdoor,no,Cash,1,churned
2707,21527,6,7.5,Ireland,49,Female,VIP,Email,Electronics,Cables,no,Cash,5,active
2708,Other,27,2.55,Ireland,35,Female,Regular,Referral,Toys,Outdoor,no,Cash,2,active
2709,Other,3,4.95,Ireland,27,Female,VIP,Organic,Toys,Outdoor,no,Bank Transfer,2,churned
2710,22321,24,0.85,Ireland,33,Male,Regular,Referral,Toys,Kids,no,PayPal,2,churned
2711,22637,6,2.55,Ireland,53,Female,New,Referral,Kitchen,Storage,no,Bank Transfer,6,churned
2712,22348,12,0.85,Ireland,25,Female,Regular,Referral,Home Decor,Frames,no,Cash,7,active
2713,Other,4,3.75,Ireland,73,Female,Regular,Ads,Home Decor,Lights,no,Cash,2,active
2714,Other,12,2.55,Ireland,21,Female,VIP,Ads,Electronics,Accessories,no,Bank Transfer,4,active
2715,22907,12,0.85,Ireland,74,Male,VIP,Referral,Home Decor,Lights,no,Credit Card,4,churned
2716,Other,6,2.95,Ireland,73,Female,New,Organic,Home Decor,Lights,no,PayPal,2,churned
2717,22423,16,7.5,Ireland,78,Female,New,Email,Electronics,Gadgets,no,PayPal,8,active
2718,Other,24,1.65,Ireland,58,Female,VIP,Ads,Clothing,Men,no,Credit Card,9,churned
2719,Other,12,2.95,Ireland,52,Male,New,Ads,Toys,Puzzles,no,Bank Transfer,3,active
2720,21210,27,1.45,Ireland,56,Male,Regular,Ads,Home Decor,Lights,no,Cash,2,active
2721,21974,12,1.45,Ireland,31,Female,Regular,Referral,Electronics,Accessories,no,PayPal,6,churned
2722,Other,12,1.45,Ireland,58,Female,VIP,Organic,Home Decor,Decor,yes,Bank Transfer,8,churned
2723,Other,24,1.45,Ireland,47,Female,Regular,Email,Stationery,Art,no,Cash,1,churned
2724,84991,27,0.55,Ireland,23,Male,New,Organic,Home Decor,Frames,no,Credit Card,7,active
2725,21212,27,0.42,Ireland,50,Female,New,Ads,Stationery,Pens,no,Cash,3,churned
2726,22774,12,1.25,Ireland,79,Female,Regular,Organic,Kitchen,Storage,no,Credit Card,5,churned
2727,22775,12,1.25,Ireland,56,Female,VIP,Ads,Electronics,Cables,no,Cash,8,churned
2728,22654,6,5.95,Ireland,37,Female,New,Referral,Toys,Kids,no,Bank Transfer,9,churned
2729,22502,4,5.95,Ireland,20,Male,VIP,Ads,Stationery,Art,no,Credit Card,6,churned
2730,Other,2,7.5,Ireland,56,Male,Regular,Email,Toys,Puzzles,no,Credit Card,9,churned
2731,Other,8,4.95,Ireland,28,Female,New,Organic,Toys,Puzzles,no,PayPal,4,active
2732,22862,20,4.25,Ireland,53,Male,Regular,Ads,Clothing,Kids,no,PayPal,6,active
2733,84352,2,7.5,Ireland,30,Female,New,Referral,Stationery,Art,no,PayPal,6,churned
2734,22042,24,0.42,Ireland,26,Female,VIP,Referral,Clothing,Kids,no,PayPal,8,churned
2735,22034,24,0.42,Ireland,30,Male,VIP,Referral,Toys,Outdoor,yes,PayPal,3,churned
2736,21824,12,1.45,Ireland,56,Male,VIP,Ads,Home Decor,Decor,no,Credit Card,9,churned
2737,21825,12,1.45,Ireland,52,Female,VIP,Organic,Stationery,Art,no,Cash,6,churned
2738,Other,18,1.65,Ireland,48,Female,Regular,Ads,Electronics,Accessories,no,Bank Transfer,5,active
2739,82580,12,0.55,Ireland,51,Female,VIP,Referral,Clothing,Men,no,Bank Transfer,8,churned
2740,Other,24,1.25,Ireland,46,Female,New,Organic,Toys,Puzzles,no,PayPal,6,churned
