Customer ID,StockCode,Quantity,Price,Country,Customer_Age,Gender,Customer_Segment,Marketing_Channel,Category,Subcategory,Discount_Applied,Payment_Method,Delivery_Time_Days,Churn_Flag
2906,22507,1,4.95,United Kingdom,75,Female,VIP,Referral,Home Decor,Lights,yes,Credit Card,7,churned
2907,22505,2,4.95,United Kingdom,51,Male,New,Ads,Electronics,Gadgets,no,Cash,8,active
2908,79321,1,4.95,United Kingdom,19,Female,VIP,Referral,Home Decor,Lights,no,Credit Card,1,churned
2909,22749,3,3.75,United Kingdom,19,Female,VIP,Referral,Clothing,Men,no,Credit Card,7,churned
2910,22985,25,0.42,United Kingdom,59,Female,Regular,Referral,Toys,Outdoor,yes,Cash,2,active
2911,21498,25,0.42,United Kingdom,31,Male,VIP,Organic,Kitchen,Appliances,no,Cash,6,churned
2912,16169K,25,0.42,United Kingdom,22,Male,Regular,Referral,Toys,Kids,no,PayPal,4,churned
2913,22037,12,0.42,United Kingdom,78,Female,New,Email,Toys,Outdoor,no,Credit Card,9,churned
2914,22983,12,0.42,United Kingdom,62,Female,Regular,Ads,Clothing,Kids,yes,PayPal,6,churned
2915,21731,6,1.65,United Kingdom,38,Male,New,Email,Kitchen,Appliances,no,Cash,5,active
2916,21556,2,2.55,United Kingdom,77,Female,New,Organic,Stationery,Art,no,Bank Transfer,4,active
2917,21452,1,2.95,United Kingdom,60,Female,New,Ads,Toys,Outdoor,no,Cash,9,churned
2918,22120,1,9.95,United Kingdom,22,Male,New,Email,Clothing,Women,yes,Credit Card,9,churned
2919,85064,2,5.45,United Kingdom,23,Female,VIP,Ads,Kitchen,Utensils,no,Cash,3,churned
2920,21754,2,5.95,United Kingdom,18,Female,Regular,Ads,Clothing,Women,yes,Credit Card,1,active
2921,21755,2,5.95,United Kingdom,69,Male,VIP,Email,Stationery,Pens,no,Bank Transfer,9,churned
2922,85068,2,7.95,United Kingdom,69,Male,Regular,Email,Home Decor,Frames,no,Cash,5,active
2923,82486,2,7.95,United Kingdom,62,Female,Regular,Email,Clothing,Kids,no,PayPal,1,active
2924,22766,4,2.95,United Kingdom,44,Female,Regular,Ads,Electronics,Accessories,no,Credit Card,4,active
2925,22634,1,9.95,United Kingdom,26,Male,VIP,Ads,Clothing,Kids,no,Credit Card,7,active
2926,22768,1,9.95,United Kingdom,69,Male,VIP,Email,Stationery,Pens,no,Cash,8,churned
2927,21429,4,1.65,United Kingdom,67,Female,New,Referral,Toys,Outdoor,no,Cash,5,churned
2928,84406B,1,3.25,United Kingdom,28,Male,New,Email,Stationery,Pens,no,Credit Card,1,churned
2929,22173,2,2.95,United Kingdom,45,Female,Regular,Ads,Clothing,Kids,no,Cash,5,churned
2930,84792,2,4.65,United Kingdom,52,Female,Regular,Ads,Electronics,Accessories,no,Bank Transfer,5,active
2931,22726,1,3.75,United Kingdom,61,Female,VIP,Organic,Kitchen,Appliances,no,Credit Card,2,active
2932,22467,2,2.55,United Kingdom,40,Male,VIP,Email,Electronics,Gadgets,no,PayPal,9,active
2933,21430,1,3.75,United Kingdom,37,Male,New,Email,Clothing,Kids,no,Credit Card,8,churned
2934,22423,2,12.75,United Kingdom,55,Male,Regular,Email,Home Decor,Decor,yes,Cash,3,active
2935,21428,1,4.25,United Kingdom,31,Female,Regular,Ads,Toys,Kids,yes,Cash,5,churned
2936,21094,4,0.85,United Kingdom,45,Male,VIP,Email,Electronics,Accessories,no,Credit Card,2,churned
2937,21080,3,0.85,United Kingdom,27,Female,New,Organic,Stationery,Art,no,PayPal,3,active
2938,21086,4,0.65,United Kingdom,29,Female,New,Ads,Home Decor,Lights,no,Cash,5,churned
2939,22635,1,9.95,United Kingdom,69,Male,New,Email,Stationery,Pens,no,PayPal,3,active
2940,21670,6,1.25,United Kingdom,27,Male,New,Organic,Electronics,Cables,no,Bank Transfer,3,active
2941,21669,6,1.25,United Kingdom,53,Female,VIP,Organic,Stationery,Pens,no,PayPal,6,churned
2942,21668,6,1.25,United Kingdom,69,Female,Regular,Ads,Clothing,Women,no,Bank Transfer,5,churned
2943,21673,6,1.25,United Kingdom,34,Female,New,Organic,Clothing,Men,no,Cash,9,churned
2944,21672,6,1.25,United Kingdom,32,Female,VIP,Ads,Electronics,Accessories,yes,Bank Transfer,7,churned
2945,21671,6,1.25,United Kingdom,66,Male,VIP,Email,Home Decor,Decor,no,Credit Card,5,active
2946,21877,6,1.25,United Kingdom,22,Male,New,Organic,Home Decor,Decor,no,Bank Transfer,3,churned
2947,85231G,3,0.85,United Kingdom,19,Male,VIP,Email,Home Decor,Decor,no,PayPal,3,churned
2948,85231B,3,0.85,United Kingdom,76,Female,VIP,Organic,Home Decor,Decor,no,PayPal,7,active
2949,21121,4,1.25,United Kingdom,78,Male,Regular,Email,Kitchen,Utensils,no,Cash,1,churned
2950,21123,4,1.25,United Kingdom,51,Male,Regular,Email,Toys,Puzzles,no,Cash,8,active
2951,21122,4,1.25,United Kingdom,23,Male,New,Email,Kitchen,Storage,no,PayPal,3,churned
2952,21124,4,1.25,United Kingdom,75,Male,New,Organic,Clothing,Women,no,PayPal,2,churned
2953,21871,6,1.25,United Kingdom,35,Female,Regular,Referral,Clothing,Men,no,Bank Transfer,6,churned
2954,21872,6,1.25,United Kingdom,34,Female,VIP,Referral,Stationery,Art,no,Cash,5,churned
2955,21870,6,1.25,United Kingdom,26,Male,VIP,Organic,Stationery,Pens,no,Credit Card,3,active
2956,22745,2,2.1,United Kingdom,35,Female,VIP,Ads,Home Decor,Frames,no,PayPal,6,churned
2957,22748,2,2.1,United Kingdom,29,Female,Regular,Ads,Toys,Puzzles,no,Bank Transfer,6,churned
2958,72821,1,1.65,United Kingdom,69,Male,VIP,Ads,Stationery,Books,no,Bank Transfer,8,active
2959,72819,1,2.55,United Kingdom,48,Female,Regular,Referral,Clothing,Men,no,Bank Transfer,2,churned
2960,21067,1,1.25,United Kingdom,39,Male,VIP,Email,Home Decor,Lights,no,Credit Card,7,churned
2961,21430,1,3.75,United Kingdom,24,Male,Regular,Organic,Toys,Kids,no,Credit Card,1,churned
2962,20829,1,2.1,United Kingdom,71,Male,Regular,Organic,Kitchen,Utensils,no,Bank Transfer,3,active
2963,22578,3,0.85,United Kingdom,68,Female,New,Email,Kitchen,Utensils,no,Credit Card,8,churned
2964,22577,3,0.85,United Kingdom,67,Female,New,Referral,Kitchen,Appliances,no,Cash,6,churned
2965,22297,3,1.25,United Kingdom,71,Male,New,Ads,Home Decor,Lights,no,Credit Card,6,churned
2966,85084,3,0.85,United Kingdom,77,Female,VIP,Organic,Toys,Puzzles,no,Bank Transfer,9,active
2967,21429,1,1.65,United Kingdom,33,Female,New,Referral,Home Decor,Lights,no,Bank Transfer,8,active
2968,22755,6,0.85,United Kingdom,32,Female,VIP,Ads,Toys,Outdoor,no,Credit Card,8,churned
2969,85232B,1,4.95,United Kingdom,40,Male,VIP,Referral,Toys,Kids,no,Bank Transfer,3,churned
2970,22567,2,1.25,United Kingdom,36,Male,VIP,Referral,Stationery,Art,no,Credit Card,4,churned
2971,72802A,1,4.25,United Kingdom,20,Male,New,Organic,Stationery,Pens,no,PayPal,3,churned
2972,72802C,1,4.25,United Kingdom,54,Male,VIP,Email,Electronics,Cables,no,PayPal,4,churned
2973,85123A,3,2.95,United Kingdom,38,Male,VIP,Ads,Electronics,Cables,no,Bank Transfer,5,active
2974,21754,3,5.95,United Kingdom,55,Male,New,Ads,Clothing,Women,no,Cash,6,active
2975,82494L,2,2.95,United Kingdom,37,Female,New,Email,Home Decor,Frames,no,PayPal,3,churned
2976,21485,4,4.95,United Kingdom,54,Male,VIP,Ads,Clothing,Men,no,Cash,5,active
2977,82482,5,2.55,United Kingdom,30,Female,Regular,Referral,Kitchen,Utensils,no,Credit Card,9,active
2978,M,1,2.55,United Kingdom,73,Male,New,Referral,Home Decor,Frames,yes,PayPal,3,churned
2979,22483,1,2.95,United Kingdom,38,Female,New,Email,Stationery,Art,no,Cash,8,active
2980,22096,1,1.25,United Kingdom,25,Male,Regular,Referral,Home Decor,Frames,no,Bank Transfer,7,churned
2981,20727,1,1.65,United Kingdom,20,Female,Regular,Ads,Home Decor,Decor,no,PayPal,4,churned
2982,21531,1,2.55,United Kingdom,43,Female,VIP,Email,Toys,Kids,yes,Credit Card,9,churned
2983,21929,1,1.95,United Kingdom,72,Female,New,Organic,Stationery,Books,no,Bank Transfer,3,active
2984,21559,1,2.55,United Kingdom,54,Male,Regular,Referral,Electronics,Accessories,no,PayPal,6,active
2985,22071,1,3.75,United Kingdom,59,Male,New,Email,Electronics,Gadgets,no,Bank Transfer,4,active
2986,72802C,1,4.25,United Kingdom,60,Male,Regular,Ads,Stationery,Pens,no,Credit Card,1,churned
2987,72802B,1,4.25,United Kingdom,74,Male,Regular,Email,Clothing,Women,no,PayPal,3,churned
2988,22852,1,4.25,United Kingdom,21,Female,Regular,Email,Toys,Puzzles,no,Bank Transfer,5,churned
2989,22579,2,0.85,United Kingdom,30,Male,VIP,Organic,Toys,Kids,no,Bank Transfer,6,active
2990,22578,1,0.85,United Kingdom,72,Female,Regular,Email,Kitchen,Utensils,no,Cash,9,churned
2991,22577,1,0.85,United Kingdom,71,Female,Regular,Organic,Toys,Kids,no,Cash,7,active
2992,20974,1,0.65,United Kingdom,20,Male,New,Organic,Toys,Puzzles,no,Cash,1,churned
2993,22553,1,1.65,United Kingdom,36,Female,New,Referral,Electronics,Cables,no,PayPal,3,churned
2994,22866,1,2.1,United Kingdom,32,Female,New,Email,Stationery,Pens,no,PayPal,2,active
2995,22634,1,9.95,United Kingdom,60,Female,New,Organic,Stationery,Art,no,PayPal,1,churned
2996,22138,1,4.95,United Kingdom,54,Male,Regular,Email,Electronics,Cables,no,Credit Card,8,churned
2997,84030E,1,4.25,United Kingdom,24,Male,New,Email,Kitchen,Utensils,no,Bank Transfer,2,churned
2998,21836,1,3.75,United Kingdom,19,Male,New,Organic,Home Decor,Lights,no,PayPal,9,churned
2999,84247E,1,2.95,United Kingdom,65,Male,Regular,Email,Kitchen,Storage,no,Credit Card,2,active
3000,22072,1,3.75,United Kingdom,61,Male,VIP,Referral,Clothing,Women,no,PayPal,6,active
3000,22072,1,3.75,United Kingdom,61,Male,VIP,Referral,Clothing,Women,no,PayPal,6,active
3000,22072,1,3.75,United Kingdom,61,Male,VIP,Referral,Clothing,Women,no,PayPal,6,active
3000,22072,1,3.75,United Kingdom,61,Male,VIP,Referral,Clothing,Women,no,PayPal,6,active
3000,22072,1,3.75,United Kingdom,61,Male,VIP,Referral,Clothing,Women,no,PayPal,6,active
3000,22072,1,3.75,United Kingdom,61,Male,VIP,Referral,Clothing,Women,no,PayPal,6,active
3001,22070,1,3.75,United Kingdom,48,Female,New,Organic,Toys,Puzzles,no,PayPal,2,churned
3002,21588,1,2.55,United Kingdom,29,Female,VIP,Organic,Clothing,Men,yes,Credit Card,9,active
3003,22624,1,8.5,United Kingdom,72,Male,New,Referral,Stationery,Pens,no,Cash,3,churned
3004,21314,1,2.1,United Kingdom,71,Female,New,Ads,Clothing,Women,no,Cash,3,active
3005,21930,1,1.95,United Kingdom,59,Male,New,Ads,Electronics,Cables,no,PayPal,5,active
3006,84575A,1,5.95,United Kingdom,39,Male,VIP,Ads,Kitchen,Appliances,no,Bank Transfer,2,active
3007,84880,4,5.95,United Kingdom,19,Female,New,Email,Home Decor,Lights,no,PayPal,1,churned
3008,22434,1,1.95,United Kingdom,44,Male,VIP,Organic,Clothing,Kids,no,Cash,9,churned
3009,84030E,1,4.25,United Kingdom,57,Female,VIP,Referral,Electronics,Accessories,no,Credit Card,8,churned
3010,85124C,2,2.55,United Kingdom,45,Female,New,Email,Toys,Kids,yes,Bank Transfer,5,churned
3011,22613,2,0.85,United Kingdom,72,Female,Regular,Organic,Toys,Outdoor,no,PayPal,3,active
3012,22909,4,0.85,United Kingdom,60,Male,VIP,Referral,Electronics,Gadgets,no,Bank Transfer,7,churned
3013,47563A,1,3.75,United Kingdom,50,Male,VIP,Ads,Kitchen,Appliances,no,PayPal,9,churned
3014,72817,4,1.25,United Kingdom,70,Male,New,Email,Toys,Outdoor,no,Cash,2,active
3015,22818,12,0.42,United Kingdom,62,Female,Regular,Email,Electronics,Gadgets,no,Credit Card,2,active
3016,22198,2,1.65,United Kingdom,49,Female,Regular,Email,Home Decor,Decor,no,Cash,5,churned
3017,21867,1,1.25,United Kingdom,37,Male,New,Organic,Electronics,Gadgets,no,Credit Card,3,churned
3018,21478,1,3.75,United Kingdom,67,Male,Regular,Referral,Home Decor,Frames,no,Credit Card,8,active
3019,21867,1,1.25,United Kingdom,42,Male,Regular,Organic,Electronics,Cables,no,Cash,5,active
3020,84247E,1,2.95,United Kingdom,76,Male,New,Organic,Kitchen,Utensils,no,PayPal,6,active
3021,22034,12,0.42,United Kingdom,68,Male,VIP,Referral,Clothing,Women,no,Credit Card,2,active
3022,22086,1,2.95,United Kingdom,20,Male,VIP,Email,Clothing,Women,no,Credit Card,7,churned
3023,22474,1,4.95,United Kingdom,60,Female,Regular,Ads,Clothing,Women,no,Cash,1,active
3024,22385,1,1.95,United Kingdom,74,Male,Regular,Referral,Home Decor,Decor,no,Bank Transfer,9,churned
3025,21523,4,7.95,United Kingdom,55,Female,Regular,Organic,Electronics,Gadgets,no,Cash,3,active
3026,79000,12,0.85,United Kingdom,57,Male,Regular,Ads,Electronics,Accessories,no,Cash,6,churned
3027,71053,6,3.75,United Kingdom,57,Male,VIP,Referral,Clothing,Men,no,PayPal,5,churned
3028,21911,12,1.65,United Kingdom,38,Male,Regular,Referral,Home Decor,Lights,no,Bank Transfer,3,churned
3029,84978,12,1.25,United Kingdom,38,Male,Regular,Referral,Stationery,Books,no,PayPal,8,churned
3030,84029E,12,3.75,United Kingdom,78,Male,Regular,Email,Toys,Puzzles,no,Cash,8,churned
3031,21172,12,1.45,United Kingdom,55,Female,Regular,Email,Stationery,Pens,no,Cash,4,churned
3032,21179,12,1.25,United Kingdom,63,Female,Regular,Referral,Kitchen,Utensils,no,Cash,7,churned
3033,84985A,12,1.45,United Kingdom,64,Female,VIP,Email,Home Decor,Lights,no,Cash,7,churned
3034,21535,6,2.55,United Kingdom,63,Female,New,Email,Stationery,Pens,no,Credit Card,3,churned
3035,21844,6,2.95,United Kingdom,49,Male,VIP,Ads,Home Decor,Decor,no,Bank Transfer,5,churned
3036,21041,6,2.95,United Kingdom,55,Female,Regular,Referral,Stationery,Art,no,Bank Transfer,9,active
3037,21218,6,3.75,United Kingdom,62,Female,New,Referral,Clothing,Women,no,Cash,1,churned
3038,21217,1,9.95,United Kingdom,79,Male,New,Organic,Stationery,Books,no,PayPal,5,churned
3039,21216,4,4.95,United Kingdom,42,Male,VIP,Email,Clothing,Kids,no,Cash,6,churned
3040,22867,24,2.1,United Kingdom,66,Female,New,Email,Electronics,Accessories,no,PayPal,9,active
3041,22866,24,2.1,United Kingdom,66,Male,VIP,Ads,Electronics,Cables,no,Cash,3,churned
3042,22835,12,4.65,United Kingdom,38,Female,New,Referral,Electronics,Accessories,no,Bank Transfer,2,churned
3043,22834,24,2.1,United Kingdom,54,Female,New,Email,Kitchen,Appliances,no,PayPal,9,churned
3044,22633,24,2.1,United Kingdom,27,Female,VIP,Referral,Home Decor,Lights,no,Cash,7,active
3045,22632,24,2.1,United Kingdom,79,Female,Regular,Organic,Stationery,Books,no,PayPal,5,active
3046,22112,12,4.95,United Kingdom,75,Male,New,Organic,Stationery,Pens,no,Cash,1,churned
3047,21484,12,3.45,United Kingdom,54,Female,Regular,Referral,Toys,Outdoor,no,PayPal,1,active
3048,21446,12,1.25,United Kingdom,60,Male,VIP,Email,Toys,Outdoor,no,Credit Card,9,active
3049,21174,24,1.95,United Kingdom,74,Male,New,Organic,Home Decor,Lights,no,Bank Transfer,1,churned
3050,22534,1,0.42,United Kingdom,59,Male,Regular,Organic,Clothing,Men,no,Bank Transfer,9,active
3051,22488,7,1.65,United Kingdom,79,Male,VIP,Email,Home Decor,Frames,no,Credit Card,3,churned
3052,85172,10,0.42,United Kingdom,29,Male,New,Ads,Toys,Outdoor,no,Bank Transfer,8,churned
3053,22421,1,0.42,United Kingdom,70,Female,VIP,Email,Toys,Puzzles,no,PayPal,9,churned
3054,22951,1,0.55,United Kingdom,32,Female,VIP,Ads,Electronics,Cables,no,PayPal,1,active
3055,22419,1,0.42,United Kingdom,31,Female,Regular,Email,Kitchen,Utensils,no,Credit Card,1,active
3056,22524,1,1.25,United Kingdom,43,Male,VIP,Email,Home Decor,Lights,yes,Credit Card,6,churned
3057,22522,1,0.85,United Kingdom,56,Female,New,Ads,Stationery,Pens,no,Cash,5,churned
3058,22520,1,0.85,United Kingdom,24,Female,VIP,Organic,Electronics,Cables,no,PayPal,9,active
3059,84997B,1,3.75,United Kingdom,43,Male,VIP,Email,Home Decor,Frames,no,Cash,7,churned
3060,22809,6,2.95,United Kingdom,52,Male,New,Referral,Home Decor,Lights,no,PayPal,3,churned
3061,84800L,8,2.12,United Kingdom,32,Female,Regular,Ads,Kitchen,Appliances,no,Credit Card,6,churned
3062,22809,1,2.95,United Kingdom,27,Female,Regular,Organic,Kitchen,Storage,no,PayPal,9,churned
3063,22810,1,2.95,United Kingdom,33,Female,Regular,Email,Toys,Puzzles,no,Bank Transfer,2,churned
3064,22082,5,1.65,United Kingdom,76,Female,VIP,Ads,Toys,Outdoor,no,Credit Card,8,churned
3065,22470,6,2.95,United Kingdom,29,Male,VIP,Referral,Kitchen,Appliances,no,Bank Transfer,9,churned
3066,22855,8,1.25,United Kingdom,74,Female,New,Referral,Clothing,Men,no,Bank Transfer,7,churned
3067,22737,2,1.65,United Kingdom,33,Female,Regular,Ads,Clothing,Women,no,Cash,2,active
3068,22093,1,1.25,United Kingdom,34,Male,New,Referral,Stationery,Books,no,Bank Transfer,5,churned
3069,22379,2,2.1,United Kingdom,33,Female,New,Ads,Toys,Kids,no,Cash,8,churned
3070,22457,12,2.95,United Kingdom,42,Male,New,Email,Clothing,Women,no,Cash,7,churned
3071,20985,3,1.25,United Kingdom,22,Male,Regular,Ads,Kitchen,Appliances,yes,Bank Transfer,2,active
3072,84032B,36,1.25,United Kingdom,25,Male,VIP,Ads,Kitchen,Storage,yes,PayPal,6,churned
3073,22602,2,0.85,United Kingdom,70,Male,Regular,Email,Toys,Kids,no,PayPal,4,churned
3074,22600,2,0.85,United Kingdom,43,Female,Regular,Email,Electronics,Gadgets,no,PayPal,6,active
3075,22579,2,0.85,United Kingdom,32,Male,New,Referral,Electronics,Accessories,no,PayPal,5,active
3076,22581,2,0.85,United Kingdom,54,Female,VIP,Email,Clothing,Kids,no,PayPal,1,churned
3077,22578,4,0.85,United Kingdom,57,Male,New,Referral,Kitchen,Utensils,no,Bank Transfer,5,churned
3078,22577,2,0.85,United Kingdom,41,Male,New,Email,Clothing,Men,yes,Bank Transfer,2,churned
3079,22795,1,6.75,United Kingdom,25,Female,Regular,Organic,Kitchen,Appliances,no,PayPal,8,churned
3080,21231,4,1.25,United Kingdom,25,Female,New,Referral,Clothing,Men,no,PayPal,3,churned
3081,22065,4,1.45,United Kingdom,62,Female,VIP,Email,Kitchen,Utensils,no,PayPal,8,churned
3082,22593,6,0.85,United Kingdom,31,Male,New,Ads,Toys,Puzzles,no,Cash,1,churned
3083,22580,1,5.95,United Kingdom,54,Female,New,Email,Kitchen,Appliances,yes,Credit Card,8,active
3084,22745,1,2.1,United Kingdom,62,Male,Regular,Ads,Electronics,Gadgets,no,PayPal,9,active
3085,22747,1,2.1,United Kingdom,60,Female,Regular,Email,Kitchen,Storage,no,PayPal,4,churned
3086,22746,1,2.1,United Kingdom,46,Female,Regular,Ads,Electronics,Cables,no,Bank Transfer,6,active
3087,22748,1,2.1,United Kingdom,67,Male,VIP,Organic,Electronics,Cables,no,PayPal,3,churned
3088,47580,1,2.55,United Kingdom,39,Male,VIP,Ads,Stationery,Books,no,Credit Card,1,active
3089,47559B,2,1.25,United Kingdom,51,Male,Regular,Referral,Kitchen,Appliances,no,PayPal,7,active
3090,84991,1,0.55,United Kingdom,38,Female,Regular,Referral,Toys,Kids,no,PayPal,6,churned
3091,21213,2,0.55,United Kingdom,47,Female,Regular,Referral,Electronics,Accessories,no,Cash,3,churned
3092,21212,2,0.55,United Kingdom,23,Female,Regular,Referral,Clothing,Women,no,PayPal,9,churned
3093,21231,2,1.25,United Kingdom,65,Male,Regular,Referral,Clothing,Women,no,Credit Card,5,active
3094,22198,6,1.65,United Kingdom,59,Male,VIP,Email,Toys,Outdoor,no,Cash,4,active
3095,21232,6,1.25,United Kingdom,47,Female,New,Email,Kitchen,Appliances,no,Cash,6,active
3096,22197,12,0.85,United Kingdom,36,Male,Regular,Email,Clothing,Men,no,PayPal,9,churned
3097,85049A,1,1.25,United Kingdom,23,Male,Regular,Email,Stationery,Art,no,Bank Transfer,2,active
3098,85049E,1,1.25,United Kingdom,65,Female,New,Email,Clothing,Kids,no,Cash,7,churned
3099,85049C,1,1.25,United Kingdom,48,Male,New,Ads,Clothing,Women,no,Cash,2,active
3100,20974,4,0.65,United Kingdom,57,Female,New,Email,Home Decor,Lights,no,Bank Transfer,7,churned
3101,20975,6,0.65,United Kingdom,78,Female,New,Ads,Clothing,Women,no,Bank Transfer,1,churned
3102,85123A,6,2.95,United Kingdom,77,Female,New,Email,Clothing,Men,no,PayPal,3,active
3103,22674,2,1.25,United Kingdom,56,Male,VIP,Organic,Clothing,Kids,no,PayPal,5,active
3104,22675,2,1.25,United Kingdom,48,Male,VIP,Ads,Clothing,Men,no,Cash,6,active
3105,22451,1,3.35,United Kingdom,35,Male,VIP,Organic,Clothing,Kids,no,Bank Transfer,8,churned
3106,22672,2,1.65,United Kingdom,39,Male,New,Ads,Home Decor,Decor,no,Bank Transfer,9,churned
3107,22670,2,1.25,United Kingdom,20,Male,New,Ads,Home Decor,Lights,no,PayPal,6,churned
3108,84836,6,1.25,United Kingdom,21,Female,New,Referral,Clothing,Kids,no,Bank Transfer,4,churned
3109,84670,12,0.42,United Kingdom,37,Male,Regular,Ads,Home Decor,Lights,no,PayPal,7,churned
3110,84991,1,0.55,United Kingdom,26,Male,VIP,Referral,Stationery,Pens,no,Credit Card,8,active
3111,21733,4,2.95,United Kingdom,20,Male,Regular,Organic,Electronics,Cables,no,Cash,4,churned
3112,22470,3,2.95,United Kingdom,78,Male,Regular,Ads,Stationery,Books,no,Credit Card,6,churned
3113,84596B,2,1.25,United Kingdom,29,Male,Regular,Ads,Toys,Kids,no,Cash,4,active
3114,84596E,1,1.25,United Kingdom,45,Male,New,Organic,Clothing,Women,no,Bank Transfer,3,churned
3115,20671,2,1.25,United Kingdom,19,Male,New,Email,Clothing,Men,no,Cash,8,active
3116,84596G,1,1.25,United Kingdom,52,Male,New,Email,Toys,Outdoor,no,PayPal,4,active
3117,84596F,2,1.25,United Kingdom,51,Male,New,Ads,Stationery,Art,no,PayPal,5,churned
3118,22694,2,2.1,United Kingdom,54,Male,Regular,Email,Toys,Puzzles,no,PayPal,1,active
3119,22132,3,0.85,United Kingdom,62,Male,Regular,Referral,Home Decor,Decor,no,Bank Transfer,2,active
3120,22133,3,0.85,United Kingdom,42,Female,VIP,Organic,Clothing,Kids,no,Cash,7,churned
3121,22131,3,1.95,United Kingdom,66,Male,Regular,Email,Electronics,Cables,no,Bank Transfer,6,active
3122,35967,6,0.38,United Kingdom,45,Male,VIP,Organic,Kitchen,Storage,no,PayPal,5,churned
3123,35966,4,0.38,United Kingdom,57,Male,New,Ads,Stationery,Art,no,PayPal,5,active
3124,22109,4,3.75,United Kingdom,52,Female,New,Ads,Toys,Kids,no,PayPal,1,churned
3125,20914,3,2.95,United Kingdom,28,Male,Regular,Organic,Stationery,Books,no,PayPal,2,churned
3126,85132A,12,1.95,United Kingdom,72,Male,VIP,Referral,Electronics,Gadgets,no,PayPal,5,active
3127,22383,1,1.65,United Kingdom,19,Female,New,Referral,Electronics,Gadgets,yes,Cash,2,churned
3128,72586,5,0.42,United Kingdom,64,Male,New,Ads,Toys,Puzzles,no,Cash,2,churned
3129,22097,2,1.25,United Kingdom,67,Female,VIP,Referral,Stationery,Books,yes,Cash,7,churned
3130,84270,30,0.21,United Kingdom,37,Female,VIP,Organic,Kitchen,Storage,no,PayPal,3,churned
3131,84755,8,0.65,United Kingdom,76,Male,Regular,Referral,Home Decor,Lights,no,Credit Card,3,churned
3132,22356,2,0.85,United Kingdom,63,Female,VIP,Email,Kitchen,Utensils,no,Cash,3,churned
3133,20724,2,0.85,United Kingdom,42,Female,New,Email,Stationery,Art,yes,Bank Transfer,7,churned
3134,22661,2,0.85,United Kingdom,28,Female,New,Ads,Toys,Kids,no,PayPal,9,active
3135,22355,2,0.85,United Kingdom,38,Female,VIP,Organic,Home Decor,Decor,yes,Bank Transfer,5,churned
3136,22654,2,5.95,United Kingdom,70,Female,Regular,Organic,Kitchen,Utensils,no,Credit Card,4,churned
3137,20727,5,1.65,United Kingdom,47,Female,New,Referral,Toys,Outdoor,no,Credit Card,9,active
3138,21980,12,0.29,United Kingdom,59,Female,Regular,Organic,Home Decor,Decor,no,Cash,4,active
3139,22804,6,2.95,United Kingdom,32,Female,VIP,Referral,Clothing,Women,no,Cash,3,active
3140,20728,4,1.65,United Kingdom,59,Male,VIP,Organic,Clothing,Women,no,Cash,3,active
3141,20723,2,0.85,United Kingdom,35,Male,Regular,Ads,Stationery,Books,no,Cash,6,active
3142,22383,1,1.65,United Kingdom,62,Female,New,Organic,Home Decor,Lights,no,Credit Card,9,churned
3143,22384,4,1.65,United Kingdom,51,Female,VIP,Email,Electronics,Gadgets,yes,Bank Transfer,1,active
3144,22382,2,1.65,United Kingdom,52,Female,Regular,Email,Electronics,Gadgets,no,Bank Transfer,2,active
3145,20726,2,1.65,United Kingdom,69,Male,VIP,Email,Electronics,Cables,no,PayPal,2,churned
3146,20725,4,1.65,United Kingdom,34,Male,VIP,Organic,Home Decor,Decor,no,Credit Card,1,churned
3147,22663,2,1.95,United Kingdom,31,Male,Regular,Email,Kitchen,Storage,no,Cash,4,active
3148,85099B,2,1.95,United Kingdom,20,Female,New,Email,Stationery,Art,no,PayPal,6,active
3149,21931,2,1.95,United Kingdom,60,Female,New,Organic,Electronics,Gadgets,no,Credit Card,2,active
3150,85099F,2,1.95,United Kingdom,62,Male,New,Organic,Electronics,Accessories,no,PayPal,3,churned
3151,22662,4,1.65,United Kingdom,50,Female,New,Organic,Stationery,Books,no,Credit Card,1,churned
3152,22383,2,1.65,United Kingdom,75,Female,Regular,Organic,Kitchen,Storage,yes,PayPal,1,active
3153,22381,5,2.1,United Kingdom,48,Male,VIP,Organic,Clothing,Women,no,PayPal,9,active
3154,22664,2,2.1,United Kingdom,22,Male,Regular,Email,Kitchen,Storage,no,PayPal,7,churned
3155,22379,6,2.1,United Kingdom,57,Female,Regular,Ads,Home Decor,Lights,no,PayPal,4,churned
3156,21429,3,1.65,United Kingdom,51,Male,New,Email,Kitchen,Storage,no,Bank Transfer,2,churned
3157,22650,2,1.45,United Kingdom,58,Female,VIP,Email,Clothing,Kids,no,Bank Transfer,2,churned
3158,22646,4,1.45,United Kingdom,49,Female,VIP,Organic,Toys,Puzzles,no,Cash,3,churned
3159,22645,4,1.45,United Kingdom,58,Female,VIP,Email,Clothing,Kids,no,Bank Transfer,5,churned
3160,22652,2,1.65,United Kingdom,74,Female,New,Organic,Home Decor,Frames,no,Credit Card,8,active
3161,22653,2,1.95,United Kingdom,67,Male,New,Ads,Electronics,Accessories,no,Bank Transfer,7,churned
3162,21790,2,0.85,United Kingdom,38,Male,New,Referral,Kitchen,Appliances,no,Credit Card,5,active
3163,22534,2,0.42,United Kingdom,21,Female,VIP,Ads,Clothing,Kids,yes,PayPal,8,active
